Image Pat,Time frame,IMU PITCH,GPS,
data/ 451.jpg,38700.46,0.16451,-0.1524,10.14984
data/ 452.jpg,38733.8,0.160058,-0.1524,10.14984
data/ 453.jpg,38767.13,0.165309,-0.18288,10.11936
data/ 454.jpg,38800.46,0.158378,-0.18288,10.11936
data/ 455.jpg,38833.79,0.15452,-0.18288,10.11936
data/ 456.jpg,38867.12,0.152528,-0.18288,10.11936
data/ 457.jpg,38900.45,0.163736,-0.18288,10.11936
data/ 458.jpg,38933.79,0.168302,-0.18288,10.11936
data/ 459.jpg,38967.12,0.152727,-0.18288,10.11936
data/ 460.jpg,39000.45,0.150066,-0.18288,10.11936
data/ 461.jpg,39033.79,0.156704,-0.18288,10.11936
data/ 462.jpg,39067.12,0.1611,-0.18288,10.11936
data/ 463.jpg,39100.45,0.160053,-0.18288,10.11936
data/ 464.jpg,39133.79,0.15348,-0.18288,10.11936
data/ 465.jpg,39167.11,0.160267,-0.18288,10.11936
data/ 466.jpg,39200.44,0.158935,-0.18288,10.11936
data/ 467.jpg,39233.78,0.157614,-0.18288,10.11936
data/ 468.jpg,39267.11,0.156571,-0.18288,10.11936
data/ 469.jpg,39300.44,0.157067,-0.18288,10.11936
data/ 470.jpg,39333.78,0.155472,-0.18288,10.11936
data/ 471.jpg,39367.11,0.152567,-0.18288,10.11936
data/ 472.jpg,39400.44,0.15152,-0.18288,10.11936
data/ 473.jpg,39433.78,0.146667,-0.18288,10.11936
data/ 474.jpg,39467.11,0.149721,-0.21336,10.08888
data/ 475.jpg,39500.43,0.146574,-0.21336,10.08888
data/ 476.jpg,39533.77,0.142238,-0.21336,10.08888
data/ 477.jpg,39567.1,0.148524,-0.21336,10.08888
data/ 478.jpg,39600.43,0.153992,-0.21336,10.08888
data/ 479.jpg,39633.77,0.151579,-0.21336,10.08888
data/ 480.jpg,39667.1,0.165677,-0.21336,10.08888
data/ 481.jpg,39700.43,0.151808,-0.21336,10.08888
data/ 482.jpg,39733.77,0.152485,-0.21336,10.08888
data/ 483.jpg,39767.1,0.150202,-0.21336,10.08888
data/ 484.jpg,39800.43,0.153785,-0.21336,10.08888
data/ 485.jpg,39833.76,0.161632,-0.21336,10.08888
data/ 486.jpg,39867.09,0.170341,-0.21336,10.08888
data/ 487.jpg,39900.42,0.163437,-0.21336,10.08888
data/ 488.jpg,39933.76,0.163939,-0.21336,10.08888
data/ 489.jpg,39967.09,0.158501,-0.21336,10.08888
data/ 490.jpg,40000.42,0.164258,-0.21336,10.08888
data/ 491.jpg,40033.76,0.155791,-0.21336,10.08888
data/ 492.jpg,40067.09,0.149099,-0.21336,10.08888
data/ 493.jpg,40100.42,0.144696,-0.21336,10.08888
data/ 494.jpg,40133.76,0.141187,-0.21336,10.08888
data/ 495.jpg,40167.08,0.14463,-0.21336,10.08888
data/ 496.jpg,40200.41,0.142048,-0.21336,10.08888
data/ 497.jpg,40233.75,0.159212,-0.21336,10.08888
data/ 498.jpg,40267.08,0.157804,-0.21336,10.08888
data/ 499.jpg,40300.41,0.166051,-0.21336,10.08888
data/ 500.jpg,40333.75,0.163286,-0.21336,10.08888
data/ 501.jpg,40367.08,0.161667,-0.21336,10.08888
data/ 502.jpg,40400.41,0.157134,-0.21336,10.08888
data/ 503.jpg,40433.75,0.154125,-0.21336,10.08888
data/ 504.jpg,40467.08,0.159919,-0.24384,10.0584
data/ 505.jpg,40500.4,0.157279,-0.24384,10.0584
data/ 506.jpg,40533.74,0.164545,-0.24384,10.0584
data/ 507.jpg,40567.07,0.15801,-0.24384,10.0584
data/ 508.jpg,40600.4,0.16678,-0.24384,10.0584
data/ 509.jpg,40633.74,0.162443,-0.24384,10.0584
data/ 510.jpg,40667.07,0.149619,-0.24384,10.0584
data/ 511.jpg,40700.4,0.14042,-0.24384,10.0584
data/ 512.jpg,40733.74,0.139095,-0.24384,10.0584
data/ 513.jpg,40767.07,0.133671,-0.24384,10.0584
data/ 514.jpg,40800.4,0.133061,-0.24384,10.0584
data/ 515.jpg,40833.73,0.137313,-0.24384,10.0584
data/ 516.jpg,40867.06,0.133748,-0.24384,10.0584
data/ 517.jpg,40900.39,0.127072,-0.24384,10.0584
data/ 518.jpg,40933.73,0.12675,-0.24384,10.0584
data/ 519.jpg,40967.06,0.125908,-0.24384,10.0584
data/ 520.jpg,41000.39,0.14086,-0.24384,10.0584
data/ 521.jpg,41033.73,0.150225,-0.24384,10.0584
data/ 522.jpg,41067.06,0.153505,-0.24384,10.0584
data/ 523.jpg,41100.39,0.148766,-0.24384,10.0584
data/ 524.jpg,41133.73,0.157904,-0.24384,10.0584
data/ 525.jpg,41167.05,0.166096,-0.24384,10.0584
data/ 526.jpg,41200.38,0.162736,-0.24384,10.0584
data/ 527.jpg,41233.72,0.160102,-0.24384,10.0584
data/ 528.jpg,41267.05,0.146456,-0.24384,10.0584
data/ 529.jpg,41300.38,0.138812,-0.24384,10.0584
data/ 530.jpg,41333.72,0.130307,-0.24384,10.0584
data/ 531.jpg,41367.05,0.129497,-0.24384,10.0584
data/ 532.jpg,41400.38,0.129272,-0.24384,10.0584
data/ 533.jpg,41433.72,0.12901,-0.24384,10.0584
data/ 534.jpg,41467.05,0.130872,-0.24384,10.0584
data/ 535.jpg,41500.37,0.129653,-0.36576,9.93648
data/ 536.jpg,41533.71,0.128644,-0.36576,9.93648
data/ 537.jpg,41567.04,0.114839,-0.36576,9.93648
data/ 538.jpg,41600.37,0.112842,-0.36576,9.93648
data/ 539.jpg,41633.71,0.107882,-0.36576,9.93648
data/ 540.jpg,41667.04,0.113473,-0.36576,9.93648
data/ 541.jpg,41700.37,0.108216,-0.36576,9.93648
data/ 542.jpg,41733.71,0.108516,-0.36576,9.93648
data/ 543.jpg,41767.04,0.115972,-0.36576,9.93648
data/ 544.jpg,41800.37,0.106183,-0.36576,9.93648
data/ 545.jpg,41833.7,0.111567,-0.36576,9.93648
data/ 546.jpg,41867.03,0.115701,-0.36576,9.93648
data/ 547.jpg,41900.36,0.113725,-0.36576,9.93648
data/ 548.jpg,41933.7,0.094698,-0.36576,9.93648
data/ 549.jpg,41967.03,0.09298,-0.36576,9.93648
data/ 550.jpg,42000.36,0.089052,-0.36576,9.93648
data/ 551.jpg,42033.7,0.089765,-0.36576,9.93648
data/ 552.jpg,42067.03,0.085766,-0.36576,9.93648
data/ 553.jpg,42100.36,0.093236,-0.36576,9.93648
data/ 554.jpg,42133.7,0.089096,-0.36576,9.93648
data/ 555.jpg,42167.02,0.090442,-0.36576,9.93648
data/ 556.jpg,42200.35,0.095282,-0.36576,9.93648
data/ 557.jpg,42233.69,0.095866,-0.36576,9.93648
data/ 558.jpg,42267.02,0.080864,-0.36576,9.93648
data/ 559.jpg,42300.35,0.07899,-0.36576,9.93648
data/ 560.jpg,42333.69,0.076892,-0.36576,9.93648
data/ 561.jpg,42367.02,0.079766,-0.36576,9.93648
data/ 562.jpg,42400.35,0.078882,-0.36576,9.93648
data/ 563.jpg,42433.69,0.080092,-0.36576,9.93648
data/ 564.jpg,42467.02,0.079948,-0.36576,9.93648
data/ 565.jpg,42500.34,0.073136,-0.36576,9.93648
data/ 566.jpg,42533.68,0.072859,-0.36576,9.93648
data/ 567.jpg,42567.01,0.076697,-0.36576,9.93648
data/ 568.jpg,42600.34,0.068934,-0.36576,9.93648
data/ 569.jpg,42633.68,0.068107,-0.36576,9.93648
data/ 570.jpg,42667.01,0.076712,-0.36576,9.93648
data/ 571.jpg,42700.34,0.090235,-0.36576,9.93648
data/ 572.jpg,42733.68,0.097025,-0.36576,9.93648
data/ 573.jpg,42767.01,0.097809,-0.36576,9.93648
data/ 574.jpg,42800.34,0.107296,-0.36576,9.93648
data/ 575.jpg,42833.67,0.111814,-0.36576,9.93648
data/ 576.jpg,42867,0.103384,-0.36576,9.93648
data/ 577.jpg,42900.33,0.102078,-0.36576,9.93648
data/ 578.jpg,42933.67,0.105516,-0.36576,9.93648
data/ 579.jpg,42967,0.106557,-0.36576,9.93648
data/ 580.jpg,43000.33,0.10364,-0.36576,9.93648
data/ 581.jpg,43033.67,0.091641,-0.36576,9.93648
data/ 582.jpg,43067,0.10458,-0.36576,9.93648
data/ 583.jpg,43100.33,0.113179,-0.36576,9.93648
data/ 584.jpg,43133.67,0.11096,-0.36576,9.93648
data/ 585.jpg,43166.99,0.110776,-0.36576,9.93648
data/ 586.jpg,43200.32,0.11149,-0.36576,9.93648
data/ 587.jpg,43233.66,0.121731,-0.36576,9.93648
data/ 588.jpg,43266.99,0.11991,-0.36576,9.93648
data/ 589.jpg,43300.32,0.12515,-0.36576,9.93648
data/ 590.jpg,43333.66,0.128384,-0.36576,9.93648
data/ 591.jpg,43366.99,0.127735,-0.36576,9.93648
data/ 592.jpg,43400.32,0.126063,-0.36576,9.93648
data/ 593.jpg,43433.66,0.136356,-0.36576,9.93648
data/ 594.jpg,43466.99,0.133638,-0.36576,9.93648
data/ 595.jpg,43500.31,0.125045,-0.36576,9.93648
data/ 596.jpg,43533.65,0.134069,-0.36576,9.93648
data/ 597.jpg,43566.98,0.137453,-0.36576,9.93648
data/ 598.jpg,43600.31,0.149344,-0.36576,9.93648
data/ 599.jpg,43633.65,0.151069,-0.36576,9.93648
data/ 600.jpg,43666.98,0.153448,-0.36576,9.93648
data/ 601.jpg,43700.31,0.167005,-0.36576,9.93648
data/ 602.jpg,43733.65,0.17311,-0.36576,9.93648
data/ 603.jpg,43766.98,0.16707,-0.36576,9.93648
data/ 604.jpg,43800.31,0.166761,-0.36576,9.93648
data/ 605.jpg,43833.64,0.160532,-0.36576,9.93648
data/ 606.jpg,43866.97,0.160279,-0.39624,9.906
data/ 607.jpg,43900.3,0.156881,-0.39624,9.906
data/ 608.jpg,43933.64,0.153986,-0.39624,9.906
data/ 609.jpg,43966.97,0.165648,-0.39624,9.906
data/ 610.jpg,44000.3,0.176098,-0.39624,9.906
data/ 611.jpg,44033.64,0.175382,-0.39624,9.906
data/ 612.jpg,44066.97,0.193047,-0.39624,9.906
data/ 613.jpg,44100.3,0.189347,-0.39624,9.906
data/ 614.jpg,44133.64,0.179654,-0.39624,9.906
data/ 615.jpg,44166.96,0.171819,-0.39624,9.906
data/ 616.jpg,44200.29,0.160108,-0.39624,9.906
data/ 617.jpg,44233.63,0.163589,-0.39624,9.906
data/ 618.jpg,44266.96,0.170797,-0.39624,9.906
data/ 619.jpg,44300.29,0.161968,-0.39624,9.906
data/ 620.jpg,44333.63,0.158643,-0.39624,9.906
data/ 621.jpg,44366.96,0.154762,-0.39624,9.906
data/ 622.jpg,44400.29,0.153638,-0.39624,9.906
data/ 623.jpg,44433.63,0.143646,-0.39624,9.906
data/ 624.jpg,44466.96,0.139912,-0.39624,9.906
data/ 625.jpg,44500.28,0.135725,-0.42672,9.87552
data/ 626.jpg,44533.62,0.142651,-0.42672,9.87552
data/ 627.jpg,44566.95,0.138014,-0.42672,9.87552
data/ 628.jpg,44600.28,0.141774,-0.42672,9.87552
data/ 629.jpg,44633.62,0.141964,-0.42672,9.87552
data/ 630.jpg,44666.95,0.144869,-0.42672,9.87552
data/ 631.jpg,44700.28,0.140386,-0.42672,9.87552
data/ 632.jpg,44733.62,0.128821,-0.42672,9.87552
data/ 633.jpg,44766.95,0.119288,-0.42672,9.87552
data/ 634.jpg,44800.28,0.118943,-0.42672,9.87552
data/ 635.jpg,44833.61,0.131924,-0.42672,9.87552
data/ 636.jpg,44866.94,0.139199,-0.42672,9.87552
data/ 637.jpg,44900.27,0.138835,-0.42672,9.87552
data/ 638.jpg,44933.61,0.147579,-0.42672,9.87552
data/ 639.jpg,44966.94,0.148038,-0.42672,9.87552
data/ 640.jpg,45000.27,0.148731,-0.42672,9.87552
data/ 641.jpg,45033.61,0.15398,-0.42672,9.87552
data/ 642.jpg,45066.94,0.148573,-0.42672,9.87552
data/ 643.jpg,45100.27,0.142047,-0.42672,9.87552
data/ 644.jpg,45133.61,0.142406,-0.42672,9.87552
data/ 645.jpg,45166.93,0.139926,-0.42672,9.87552
data/ 646.jpg,45200.26,0.145353,-0.42672,9.87552
data/ 647.jpg,45233.6,0.147215,-0.42672,9.87552
data/ 648.jpg,45266.93,0.135532,-0.42672,9.87552
data/ 649.jpg,45300.26,0.131334,-0.42672,9.87552
data/ 650.jpg,45333.6,0.134908,-0.42672,9.87552
data/ 651.jpg,45366.93,0.135557,-0.42672,9.87552
data/ 652.jpg,45400.26,0.128835,-0.42672,9.87552
data/ 653.jpg,45433.6,0.124058,-0.42672,9.87552
data/ 654.jpg,45466.93,0.138827,-0.42672,9.87552
data/ 655.jpg,45500.25,0.12428,-0.42672,9.87552
data/ 656.jpg,45533.59,0.116378,-0.42672,9.87552
data/ 657.jpg,45566.92,0.119238,-0.42672,9.87552
data/ 658.jpg,45600.25,0.119621,-0.42672,9.87552
data/ 659.jpg,45633.59,0.11198,-0.42672,9.87552
data/ 660.jpg,45666.92,0.10794,-0.42672,9.87552
data/ 661.jpg,45700.25,0.120243,-0.42672,9.87552
data/ 662.jpg,45733.59,0.125776,-0.42672,9.87552
data/ 663.jpg,45766.92,0.119969,-0.42672,9.87552
data/ 664.jpg,45800.25,0.12464,-0.42672,9.87552
data/ 665.jpg,45833.58,0.13326,-0.42672,9.87552
data/ 666.jpg,45866.91,0.130878,-0.42672,9.87552
data/ 667.jpg,45900.24,0.137591,-0.42672,9.87552
data/ 668.jpg,45933.58,0.136484,-0.42672,9.87552
data/ 669.jpg,45966.91,0.144641,-0.42672,9.87552
data/ 670.jpg,46000.24,0.150317,-0.42672,9.87552
data/ 671.jpg,46033.58,0.159835,-0.42672,9.87552
data/ 672.jpg,46066.91,0.15486,-0.42672,9.87552
data/ 673.jpg,46100.24,0.15135,-0.42672,9.87552
data/ 674.jpg,46133.58,0.158185,-0.42672,9.87552
data/ 675.jpg,46166.9,0.153938,-0.42672,9.87552
data/ 676.jpg,46200.23,0.150065,-0.42672,9.87552
data/ 677.jpg,46233.57,0.155388,-0.42672,9.87552
data/ 678.jpg,46266.9,0.158907,-0.42672,9.87552
data/ 679.jpg,46300.23,0.171143,-0.42672,9.87552
data/ 680.jpg,46333.57,0.178037,-0.42672,9.87552
data/ 681.jpg,46366.9,0.176113,-0.42672,9.87552
data/ 682.jpg,46400.23,0.168288,-0.42672,9.87552
data/ 683.jpg,46433.57,0.176992,-0.42672,9.87552
data/ 684.jpg,46466.9,0.176075,-0.4572,9.84504
data/ 685.jpg,46500.22,0.170884,-0.4572,9.84504
data/ 686.jpg,46533.56,0.166969,-0.4572,9.84504
data/ 687.jpg,46566.89,0.172225,-0.4572,9.84504
data/ 688.jpg,46600.22,0.171174,-0.4572,9.84504
data/ 689.jpg,46633.56,0.164598,-0.4572,9.84504
data/ 690.jpg,46666.89,0.164383,-0.4572,9.84504
data/ 691.jpg,46700.22,0.159106,-0.4572,9.84504
data/ 692.jpg,46733.56,0.148194,-0.4572,9.84504
data/ 693.jpg,46766.89,0.147877,-0.4572,9.84504
data/ 694.jpg,46800.22,0.144676,-0.4572,9.84504
data/ 695.jpg,46833.55,0.15239,-0.4572,9.84504
data/ 696.jpg,46866.88,0.162253,-0.4572,9.84504
data/ 697.jpg,46900.21,0.1557,-0.4572,9.84504
data/ 698.jpg,46933.55,0.159696,-0.4572,9.84504
data/ 699.jpg,46966.88,0.162693,-0.4572,9.84504
data/ 700.jpg,47000.21,0.15712,-0.4572,9.84504
data/ 701.jpg,47033.55,0.146951,-0.4572,9.84504
data/ 702.jpg,47066.88,0.143621,-0.4572,9.84504
data/ 703.jpg,47100.21,0.13116,-0.4572,9.84504
data/ 704.jpg,47133.55,0.131812,-0.4572,9.84504
data/ 705.jpg,47166.87,0.123578,-0.4572,9.84504
data/ 706.jpg,47200.2,0.125341,-0.4572,9.84504
data/ 707.jpg,47233.54,0.12118,-0.4572,9.84504
data/ 708.jpg,47266.87,0.12177,-0.4572,9.84504
data/ 709.jpg,47300.2,0.117475,-0.4572,9.84504
data/ 710.jpg,47333.54,0.105267,-0.4572,9.84504
data/ 711.jpg,47366.87,0.101369,-0.4572,9.84504
data/ 712.jpg,47400.2,0.098628,-0.4572,9.84504
data/ 713.jpg,47433.54,0.095505,-0.4572,9.84504
data/ 714.jpg,47466.87,0.103826,-0.4572,9.84504
data/ 715.jpg,47500.19,0.104336,-0.4572,9.84504
data/ 716.jpg,47533.53,0.098833,-0.4572,9.84504
data/ 717.jpg,47566.86,0.101492,-0.4572,9.84504
data/ 718.jpg,47600.19,0.105856,-0.4572,9.84504
data/ 719.jpg,47633.53,0.102598,-0.4572,9.84504
data/ 720.jpg,47666.86,0.100721,-0.4572,9.84504
data/ 721.jpg,47700.19,0.100168,-0.4572,9.84504
data/ 722.jpg,47733.53,0.114852,-0.4572,9.84504
data/ 723.jpg,47766.86,0.12067,-0.4572,9.84504
data/ 724.jpg,47800.19,0.118106,-0.4572,9.84504
data/ 725.jpg,47833.52,0.115012,-0.4572,9.84504
data/ 726.jpg,47866.85,0.117525,-0.4572,9.84504
data/ 727.jpg,47900.18,0.118705,-0.4572,9.84504
data/ 728.jpg,47933.52,0.128664,-0.4572,9.84504
data/ 729.jpg,47966.85,0.124827,-0.4572,9.84504
data/ 730.jpg,48000.18,0.128027,-0.4572,9.84504
data/ 731.jpg,48033.52,0.132672,-0.4572,9.84504
data/ 732.jpg,48066.85,0.143776,-0.4572,9.84504
data/ 733.jpg,48100.18,0.132426,-0.4572,9.84504
data/ 734.jpg,48133.52,0.138297,-0.4572,9.84504
data/ 735.jpg,48166.84,0.137948,-0.4572,9.84504
data/ 736.jpg,48200.17,0.141963,-0.4572,9.84504
data/ 737.jpg,48233.51,0.131697,-0.4572,9.84504
data/ 738.jpg,48266.84,0.130163,-0.4572,9.84504
data/ 739.jpg,48300.17,0.143919,-0.4572,9.84504
data/ 740.jpg,48333.51,0.141336,-0.4572,9.84504
data/ 741.jpg,48366.84,0.134097,-0.4572,9.84504
data/ 742.jpg,48400.17,0.139476,-0.4572,9.84504
data/ 743.jpg,48433.51,0.148573,-0.4572,9.84504
data/ 744.jpg,48466.84,0.152681,-0.4572,9.84504
data/ 745.jpg,48500.16,0.147157,-0.4572,9.84504
data/ 746.jpg,48533.5,0.14639,-0.4572,9.84504
data/ 747.jpg,48566.83,0.145298,-0.4572,9.84504
data/ 748.jpg,48600.16,0.142214,-0.4572,9.84504
data/ 749.jpg,48633.5,0.136715,-0.4572,9.84504
data/ 750.jpg,48666.83,0.135785,-0.4572,9.84504
data/ 751.jpg,48700.16,0.142381,-0.4572,9.84504
data/ 752.jpg,48733.5,0.153223,-0.4572,9.84504
data/ 753.jpg,48766.83,0.152589,-0.4572,9.84504
data/ 754.jpg,48800.16,0.150859,-0.4572,9.84504
data/ 755.jpg,48833.49,0.146211,-0.4572,9.84504
data/ 756.jpg,48866.82,0.154359,-0.4572,9.84504
data/ 757.jpg,48900.15,0.164368,-0.4572,9.84504
data/ 758.jpg,48933.49,0.165645,-0.4572,9.84504
data/ 759.jpg,48966.82,0.167167,-0.4572,9.84504
data/ 760.jpg,49000.15,0.179356,-0.4572,9.84504
data/ 761.jpg,49033.49,0.194455,-0.4572,9.84504
data/ 762.jpg,49066.82,0.196512,-0.4572,9.84504
data/ 763.jpg,49100.15,0.199924,-0.4572,9.84504
data/ 764.jpg,49133.49,0.205107,-0.4572,9.84504
data/ 765.jpg,49166.81,0.203233,-0.4572,9.84504
data/ 766.jpg,49200.14,0.204478,-0.4572,9.84504
data/ 767.jpg,49233.48,0.194528,-0.4572,9.84504
data/ 768.jpg,49266.81,0.201103,-0.4572,9.84504
data/ 769.jpg,49300.14,0.20541,-0.4572,9.84504
data/ 770.jpg,49333.48,0.198989,-0.4572,9.84504
data/ 771.jpg,49366.81,0.197707,-0.4572,9.84504
data/ 772.jpg,49400.14,0.203626,-0.4572,9.84504
data/ 773.jpg,49433.48,0.187796,-0.4572,9.84504
data/ 774.jpg,49466.81,0.190654,-0.4572,9.84504
data/ 775.jpg,49500.13,0.186974,-0.4572,9.84504
data/ 776.jpg,49533.47,0.180549,-0.4572,9.84504
data/ 777.jpg,49566.8,0.179463,-0.4572,9.84504
data/ 778.jpg,49600.13,0.16914,-0.4572,9.84504
data/ 779.jpg,49633.47,0.166977,-0.4572,9.84504
data/ 780.jpg,49666.8,0.162289,-0.4572,9.84504
data/ 781.jpg,49700.13,0.174316,-0.4572,9.84504
data/ 782.jpg,49733.47,0.174974,-0.4572,9.84504
data/ 783.jpg,49766.8,0.170688,-0.4572,9.84504
data/ 784.jpg,49800.13,0.172013,-0.4572,9.84504
data/ 785.jpg,49833.46,0.177362,-0.4572,9.84504
data/ 786.jpg,49866.79,0.163771,-0.4572,9.84504
data/ 787.jpg,49900.12,0.165659,-0.4572,9.84504
data/ 788.jpg,49933.46,0.152106,-0.4572,9.84504
data/ 789.jpg,49966.79,0.145299,-0.4572,9.84504
data/ 790.jpg,50000.12,0.143179,-0.4572,9.84504
data/ 791.jpg,50033.46,0.1367,-0.4572,9.84504
data/ 792.jpg,50066.79,0.143049,-0.4572,9.84504
data/ 793.jpg,50100.12,0.125327,-0.4572,9.84504
data/ 794.jpg,50133.46,0.11903,-0.4572,9.84504
data/ 795.jpg,50166.78,0.115926,-0.4572,9.84504
data/ 796.jpg,50200.11,0.116406,-0.4572,9.84504
data/ 797.jpg,50233.45,0.114471,-0.4572,9.84504
data/ 798.jpg,50266.78,0.128536,-0.4572,9.84504
data/ 799.jpg,50300.11,0.136828,-0.4572,9.84504
data/ 800.jpg,50333.45,0.140663,-0.4572,9.84504
data/ 801.jpg,50366.78,0.137183,-0.4572,9.84504
data/ 802.jpg,50400.11,0.130649,-0.4572,9.84504
data/ 803.jpg,50433.45,0.129676,-0.4572,9.84504
data/ 804.jpg,50466.78,0.131982,-0.4572,9.84504
data/ 805.jpg,50500.1,0.12427,-0.4572,9.84504
data/ 806.jpg,50533.44,0.121951,-0.4572,9.84504
data/ 807.jpg,50566.77,0.103039,-0.4572,9.84504
data/ 808.jpg,50600.1,0.099746,-0.4572,9.84504
data/ 809.jpg,50633.44,0.1,-0.4572,9.84504
data/ 810.jpg,50666.77,0.108326,-0.4572,9.84504
data/ 811.jpg,50700.1,0.11087,-0.4572,9.84504
data/ 812.jpg,50733.44,0.114333,-0.4572,9.84504
data/ 813.jpg,50766.77,0.098589,-0.4572,9.84504
data/ 814.jpg,50800.1,0.102695,-0.4572,9.84504
data/ 815.jpg,50833.43,0.098807,-0.4572,9.84504
data/ 816.jpg,50866.76,0.103259,-0.4572,9.84504
data/ 817.jpg,50900.09,0.083654,-0.4572,9.84504
data/ 818.jpg,50933.43,0.071859,-0.4572,9.84504
data/ 819.jpg,50966.76,0.068203,-0.4572,9.84504
data/ 820.jpg,51000.09,0.064349,-0.4572,9.84504
data/ 821.jpg,51033.43,0.068232,-0.4572,9.84504
data/ 822.jpg,51066.76,0.064907,-0.4572,9.84504
data/ 823.jpg,51100.09,0.062607,-0.4572,9.84504
data/ 824.jpg,51133.43,0.049775,-0.4572,9.84504
data/ 825.jpg,51166.75,0.04033,-0.4572,9.84504
data/ 826.jpg,51200.08,-0.016848,-0.4572,9.84504
data/ 827.jpg,51233.42,-0.034739,-0.4572,9.84504
data/ 828.jpg,51266.75,-0.068416,-0.4572,9.84504
data/ 829.jpg,51300.08,-0.085809,-0.4572,9.84504
data/ 830.jpg,51333.42,-0.112562,-0.4572,9.84504
data/ 831.jpg,51366.75,-0.095933,-0.4572,9.84504
data/ 832.jpg,51400.08,-0.076222,-0.4572,9.84504
data/ 833.jpg,51433.42,-0.024301,-0.4572,9.84504
data/ 834.jpg,51466.75,-0.001899,-0.4572,9.84504
data/ 835.jpg,51500.07,0.02651,-0.4572,9.84504
data/ 836.jpg,51533.41,0.034265,-0.4572,9.84504
data/ 837.jpg,51566.74,0.028955,-0.4572,9.84504
data/ 838.jpg,51600.07,0.033996,-0.4572,9.84504
data/ 839.jpg,51633.41,0.021174,-0.4572,9.84504
data/ 840.jpg,51666.74,0.019106,-0.4572,9.84504
data/ 841.jpg,51700.07,0.019458,-0.4572,9.84504
data/ 842.jpg,51733.41,0.012371,-0.4572,9.84504
data/ 843.jpg,51766.74,0.011141,-0.4572,9.84504
data/ 844.jpg,51800.07,0.019437,-0.4572,9.84504
data/ 845.jpg,51833.4,0.019885,-0.4572,9.84504
data/ 846.jpg,51866.73,0.032795,-0.4572,9.84504
data/ 847.jpg,51900.06,0.028073,-0.4572,9.84504
data/ 848.jpg,51933.4,0.030564,-0.4572,9.84504
data/ 849.jpg,51966.73,0.023055,-0.4572,9.84504
data/ 850.jpg,52000.06,0.002875,-0.4572,9.84504
data/ 851.jpg,52033.4,-0.003892,-0.4572,9.84504
data/ 852.jpg,52066.73,-0.002321,-0.4572,9.84504
data/ 853.jpg,52100.06,-0.002283,-0.4572,9.84504
data/ 854.jpg,52133.4,0.011858,-0.4572,9.84504
data/ 855.jpg,52166.72,0.010515,-0.4572,9.84504
data/ 856.jpg,52200.05,0.005833,-0.4572,9.84504
data/ 857.jpg,52233.39,-0.000346,-0.4572,9.84504
data/ 858.jpg,52266.72,-0.006297,-0.4572,9.84504
data/ 859.jpg,52300.05,-0.009578,-0.4572,9.84504
data/ 860.jpg,52333.39,-0.017461,-0.4572,9.84504
data/ 861.jpg,52366.72,-0.016511,-0.4572,9.84504
data/ 862.jpg,52400.05,-0.013925,-0.4572,9.84504
data/ 863.jpg,52433.39,-0.014557,-0.48768,9.81456
data/ 864.jpg,52466.72,-0.003286,-0.48768,9.81456
data/ 865.jpg,52500.04,0.010229,-0.48768,9.81456
data/ 866.jpg,52533.38,0.017753,-0.48768,9.81456
data/ 867.jpg,52566.71,0.014884,-0.48768,9.81456
data/ 868.jpg,52600.04,0.022999,-0.48768,9.81456
data/ 869.jpg,52633.38,0.022277,-0.48768,9.81456
data/ 870.jpg,52666.71,0.028744,-0.48768,9.81456
data/ 871.jpg,52700.04,0.035718,-0.48768,9.81456
data/ 872.jpg,52733.38,0.038256,-0.48768,9.81456
data/ 873.jpg,52766.71,0.039704,-0.48768,9.81456
data/ 874.jpg,52800.04,0.034866,-0.48768,9.81456
data/ 875.jpg,52833.37,0.024434,-0.48768,9.81456
data/ 876.jpg,52866.7,0.033397,-0.48768,9.81456
data/ 877.jpg,52900.03,0.033216,-0.48768,9.81456
data/ 878.jpg,52933.37,0.041849,-0.48768,9.81456
data/ 879.jpg,52966.7,0.040344,-0.48768,9.81456
data/ 880.jpg,53000.03,0.033183,-0.48768,9.81456
data/ 881.jpg,53033.37,0.03674,-0.48768,9.81456
data/ 882.jpg,53066.7,0.033567,-0.48768,9.81456
data/ 883.jpg,53100.03,0.043823,-0.48768,9.81456
data/ 884.jpg,53133.37,0.055107,-0.48768,9.81456
data/ 885.jpg,53166.69,0.063434,-0.48768,9.81456
data/ 886.jpg,53200.02,0.062577,-0.48768,9.81456
data/ 887.jpg,53233.36,0.062106,-0.48768,9.81456
data/ 888.jpg,53266.69,0.063604,-0.48768,9.81456
data/ 889.jpg,53300.02,0.065739,-0.48768,9.81456
data/ 890.jpg,53333.36,0.072877,-0.48768,9.81456
data/ 891.jpg,53366.69,0.07562,-0.48768,9.81456
data/ 892.jpg,53400.02,0.084228,-0.48768,9.81456
data/ 893.jpg,53433.36,0.0783,-0.48768,9.81456
data/ 894.jpg,53466.69,0.075222,-0.48768,9.81456
data/ 895.jpg,53500.01,0.079272,-0.48768,9.81456
data/ 896.jpg,53533.35,0.078347,-0.48768,9.81456
data/ 897.jpg,53566.68,0.075998,-0.48768,9.81456
data/ 898.jpg,53600.01,0.077929,-0.48768,9.81456
data/ 899.jpg,53633.35,0.076815,-0.48768,9.81456
data/ 900.jpg,53666.68,0.087826,-0.48768,9.81456
data/ 901.jpg,53700.01,0.096002,-0.48768,9.81456
